anime_id,title,title_english,title_synonyms,image_url,type,source,episodes,status,airing,aired_string,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,background,premiered,broadcast,producer,licensor,studio,genre,duration_min,aired_from_year
33086,Uchuu Neko: Mardock no Bouken,Space Cat: The Adventures of Mardock,,https://myanimelist.cdn-dena.com/images/anime/9/79401.jpg,ONA,Original,4,Finished Airing,FALSE,"Mar 29, 2016 to Jul 21, 2016","{'from': '2016-03-29', 'to': '2016-07-21'}",2 min. per ep.,G - All Ages,4.75,32,12550,12355,131,0,,,,Craftar,,Asura Film,"Adventure, Space, Comedy",2,2016
28669,Go! Princess Precure,,,https://myanimelist.cdn-dena.com/images/anime/6/77975.jpg,TV,Original,50,Finished Airing,FALSE,"Feb 1, 2015 to Jan 31, 2016","{'from': '2015-02-01', 'to': '2016-01-31'}",24 min. per ep.,G - All Ages,7.8,2348,873,4163,7454,153,,Winter 2015,Sundays at 08:30 (JST),,,Toei Animation,"Action, Comedy, Fantasy, Magic, School, Shoujo, Slice of Life",24,2015
166,Samurai 7,Samurai 7,Samurai Seven,https://myanimelist.cdn-dena.com/images/anime/10/9399.jpg,TV,Other,26,Finished Airing,FALSE,"Jun 12, 2004 to Dec 25, 2004","{'from': '2004-06-12', 'to': '2004-12-25'}",26 min. per ep.,PG-13 - Teens 13 or older,7.57,44550,1438,973,87185,655,,Summer 2004,Unknown,"GDH, Sotsu Music Publishing",Funimation,Gonzo,"Historical, Mecha, Samurai, Sci-Fi",26,2004
35118,Bleach Colorful!: Gotei Juusan Yatai Daisakusen!,,"Bleach: Jump Festa 2008, Bleach KaraBuri!: Gotei Juusan Yatai Daisakusen!",https://myanimelist.cdn-dena.com/images/anime/3/84864.jpg,OVA,Manga,1,Finished Airing,FALSE,"Sep 21, 2008","{'from': '2008-09-21', 'to': '2008-09-21'}",12 min.,PG-13 - Teens 13 or older,6.61,1514,5147,4539,6003,15,,,,,,Studio Pierrot,"Comedy, Shounen",12,2008
20031,D-Frag!,D-Frag!,D-Frag!,https://myanimelist.cdn-dena.com/images/anime/2/53407.jpg,TV,Manga,12,Finished Airing,FALSE,"Jan 7, 2014 to Mar 25, 2014","{'from': '2014-01-07', 'to': '2014-03-25'}",24 min. per ep.,PG-13 - Teens 13 or older,7.7,114663,1100,336,218740,1719,D-Frag! adapts content from the first 5 volumes of Tomoya Haruno&#039;s manga of the same name.,Winter 2014,Unknown,"TV Tokyo, Media Factory, Kadokawa Shoten, AT-X, DAX Production, Sony Music Communications, Toranoana",Funimation,Brain&#039;s Base,"Game, Comedy, School, Seinen",24,2014
295,Divergence Eve 2: Misaki Chronicles,Misaki Chronicle: Divergence Eve,,https://myanimelist.cdn-dena.com/images/anime/11/20200.jpg,TV,Original,13,Finished Airing,FALSE,"Jan 3, 2004 to Mar 27, 2004","{'from': '2004-01-03', 'to': '2004-03-27'}",24 min. per ep.,PG-13 - Teens 13 or older,6.36,1814,6153,4739,5390,8,,Winter 2004,Saturdays at 00:30 (JST),"Imagica, KlockWorx","ADV Films, Sentai Filmworks",Radix,"Adventure, Drama, Mecha, Military, Sci-Fi, Space",24,2004
2146,Canary,,,https://myanimelist.cdn-dena.com/images/anime/1/2292.jpg,OVA,Visual novel,1,Finished Airing,FALSE,"Mar 22, 2002","{'from': '2002-03-22', 'to': '2002-03-22'}",24 min.,PG-13 - Teens 13 or older,4.78,577,9212,7634,1373,0,,,,,,SOEISHINSHA,"Fantasy, Music, Romance, School",24,2002
2334,Anime Sanjuushi: Aramis no Bouken,The Three Musketeers: Aramis the Adventure,"Anime San Juushi: Aramis no Dai Boken, Three Musketeers",https://myanimelist.cdn-dena.com/images/anime/6/2601.jpg,Movie,Novel,1,Finished Airing,FALSE,"Mar 11, 1989","{'from': '1989-03-11', 'to': '1989-03-11'}",45 min.,G - All Ages,6.68,331,4830,8538,870,3,,,,"NHK, Gakken",,Studio Gallop,"Adventure, Historical, Romance",45,1989
24793,Bloody Bunny,,Bloody Bunny: Don&#039;t Be My Enemy,https://myanimelist.cdn-dena.com/images/anime/2/63741.jpg,TV,Other,26,Finished Airing,FALSE,"Jul 18, 2012 to ?","{'from': '2012-07-18', 'to': None}",1 min. per ep.,PG-13 - Teens 13 or older,6.04,66,7256,10429,306,0,,,Unknown,,,Kachidoki Studio,Comedy,1,2012
23725,Strike Witches: Operation Victory Arrow,,,https://myanimelist.cdn-dena.com/images/anime/12/67859.jpg,OVA,Original,3,Finished Airing,FALSE,"Dec 12, 2014 to Jul 31, 2015","{'from': '2014-12-12', 'to': '2015-07-31'}",28 min. per ep.,R+ - Mild Nudity,7.45,5835,1830,3063,15030,31,,,,501st JOINT FIGHTER WING,,Silver Link.,"Action, Military, Sci-Fi, Magic",28,2014
12879,Dantalian no Shoka: Ibarahime,The Mystic Archives of Dantalian: Ibarahime,"Bibliotheca Mystica de Dantalian: Ibarahime, Dantalian&#039;s Bookshelf: Ibarahime",https://myanimelist.cdn-dena.com/images/anime/13/46959.jpg,OVA,Light novel,1,Finished Airing,FALSE,"Aug 9, 2012","{'from': '2012-08-09', 'to': '2012-08-09'}",24 min.,PG-13 - Teens 13 or older,7.23,8523,2674,2947,16401,10,,,,"TV Tokyo, Kadokawa Shoten, Kadokawa Pictures Japan, KlockWorx",,Gainax,"Action, Historical, Mystery",24,2012
16201,Aku no Hana,Flowers of Evil,Aku no Hana,https://myanimelist.cdn-dena.com/images/anime/8/50559.jpg,TV,Manga,13,Finished Airing,FALSE,"Apr 5, 2013 to Jun 30, 2013","{'from': '2013-04-05', 'to': '2013-06-30'}",24 min. per ep.,R - 17+ (violence & profanity),7.18,41098,2880,766,112618,1717,"Pre-screened on March 20, 2013 at the Tokyo International Anime Fair. The regular TV airing date was on April 5, 2013.",Spring 2013,Unknown,"Starchild Records, Animax, Kodansha, KlockWorx, GANSIS",Sentai Filmworks,Zexcs,"Drama, Psychological, Romance, School",24,2013
30411,Happy Jozy,,Happy George,https://myanimelist.cdn-dena.com/images/anime/13/72785.jpg,TV,Original,0,Finished Airing,FALSE,"Apr 3, 2015 to Apr 1, 2016","{'from': '2015-04-03', 'to': '2016-04-01'}",1 min.,None,4.58,19,10337,10196,344,0,Happy Jozy is broadcast within the program Animusu! on TV Tokyo.,Spring 2015,Fridays at 02:05 (JST),Sotsu,,Kachidoki Studio,Comedy,1,2015
28891,Haikyuu!! Second Season,Haikyu!! 2nd Season,Haikyuu!! Second Season,https://myanimelist.cdn-dena.com/images/anime/9/76662.jpg,TV,Manga,25,Finished Airing,FALSE,"Oct 4, 2015 to Mar 27, 2016","{'from': '2015-10-04', 'to': '2016-03-27'}",24 min. per ep.,PG-13 - Teens 13 or older,8.87,205597,22,171,333808,6571,"Haikyuu!! Second Season is the sequel to the first anime adaptation of the ongoing manga of the same name, Haikyuu!!, which was ranked in 4th place in Honya Club&#039;s prestigious &#039;Zenkoku Shotenin ga Eranda Osusume Comic&#039; ranking in 2013. Sentai Filmworks has announced their exclusive licensing rights for digital and home release in North America.",Fall 2015,Sundays at 02:58 (JST),"TOHO animation, Shueisha",Sentai Filmworks,Production I.G,"Comedy, Sports, Drama, School, Shounen",24,2015
28247,Pankis! 2-jigen,,Punkzkiss,https://myanimelist.cdn-dena.com/images/anime/11/74251.jpg,TV,Original,24,Finished Airing,FALSE,"Jan 8, 2015 to Jun 18, 2015","{'from': '2015-01-08', 'to': '2015-06-18'}",4 min. per ep.,G - All Ages,5.95,59,7466,9852,418,1,,Winter 2015,Thursdays at 23:54 (JST),,,DLE,"Comedy, Music",4,2015
37277,Beatless Intermission,,"Beatless Recap, Beatless Episode 5.5, Beatless Episode 9.5, Beatless Episode 14.5",https://myanimelist.cdn-dena.com/images/anime/1709/90468.jpg,Special,Novel,0,Currently Airing,TRUE,"Feb 17, 2018 to ?","{'from': '2018-02-17', 'to': None}",24 min.,PG-13 - Teens 13 or older,5.46,646,8429,5359,3913,7,,,,,,Diomedea,"Action, Sci-Fi, Drama, Romance",24,2018
35002,Aware! Meisaku-kun: Meiji Saite Oishii Mozzarella,,Meiji CM,https://myanimelist.cdn-dena.com/images/anime/7/84510.jpg,Special,Original,1,Finished Airing,FALSE,"Mar 1, 2017","{'from': '2017-03-01', 'to': '2017-03-01'}",2 min.,G - All Ages,3.88,24,9664,12658,115,0,,,,,,Pie in The Sky,"Comedy, Parody",2,2017
35677,Liz to Aoi Tori,,"Gekijouban Hibike! Euphonium: Mizore to Nozomi no Monogatari, Hibike! Euphonium: The Story of Mizore and Nozomi, Hibike! Euphonium Movie: Mizore to Nozomi no Monogatari, Liz and the Blue Bird",https://myanimelist.cdn-dena.com/images/anime/1709/92156.jpg,Movie,Novel,1,Finished Airing,FALSE,"Apr 21, 2018","{'from': '2018-04-21', 'to': '2018-04-21'}",1 hr. 30 min.,PG-13 - Teens 13 or older,7.54,89,1530,3214,13838,24,,,,"Lantis, Pony Canyon, Rakuonsha",,Kyoto Animation,"Music, Drama, School",90,2018
10302,Pokemon Diamond & Pearl Specials,,"Pocket Monsters Diamond and Pearl Tokubetsu-hen, Pokemon: Battle Dimension, Pokémon Diamond & Pearl: Battle Dimension, Pokémon Diamond, Pearl & Platinum, Pokémon: Diamond and Pearl Platinum",https://myanimelist.cdn-dena.com/images/anime/11/28340.jpg,Special,Game,2,Finished Airing,FALSE,"Feb 3, 2011","{'from': '2011-02-03', 'to': '2011-02-03'}",24 min. per ep.,PG - Children,7.12,3541,3138,4150,7515,4,,,,,,OLM,"Action, Comedy, Fantasy, Kids",24,2011
836,Sister Princess,,"SP, sispri",https://myanimelist.cdn-dena.com/images/anime/5/23692.jpg,TV,Light novel,26,Finished Airing,FALSE,"Apr 4, 2001 to Sep 26, 2001","{'from': '2001-04-04', 'to': '2001-09-26'}",23 min. per ep.,PG-13 - Teens 13 or older,6.52,6105,5532,2898,16912,63,,Spring 2001,Unknown,"Starchild Records, TV Tokyo Music, GANSIS",ADV Films,Zexcs,"Comedy, Drama, Harem, Romance, Slice of Life",23,2001
3457,Vampire Knight,Vampire Knight,Vampire Kishi,https://myanimelist.cdn-dena.com/images/anime/3/7327.jpg,TV,Manga,13,Finished Airing,FALSE,"Apr 8, 2008 to Jul 1, 2008","{'from': '2008-04-08', 'to': '2008-07-01'}",24 min. per ep.,PG-13 - Teens 13 or older,7.3,210142,2447,154,350090,7929,"Vampire Knight was released by Manga Entertainment in the UK and by Madman Entertainment in Australia. Vampire Knight is available for streaming on Hulu and Netflix. Additionally, the anime has been adapted into drama CDs, live-action musicals, dating simulators and art books. ",Spring 2008,Unknown,"TV Tokyo, Aniplex, Nihon Ad Systems",Viz Media,Studio Deen,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire",24,2008
10532,Working&#039;!! Announcement Specials,Wagnaria&#039;!! Announcement Specials,,https://myanimelist.cdn-dena.com/images/anime/12/28941.jpg,ONA,4-koma manga,2,Finished Airing,FALSE,"Apr 1, 2011 to Apr 2, 2011","{'from': '2011-04-01', 'to': '2011-04-02'}",2 min. per ep.,G - All Ages,6.83,4369,4221,3562,10763,9,,,,,,A-1 Pictures,Comedy,2,2011
9857,Bakusou Kyoudai Let&#039;s & Go Special,,"Bakuso Kyodai Let&#039;s & Go Special, The Racing Brothers Special",https://myanimelist.cdn-dena.com/images/anime/13/27281.jpg,Special,Manga,1,Finished Airing,FALSE,"Dec 30, 1996","{'from': '1997-12-30', 'to': '1997-12-30'}",1 hr. 35 min.,G - All Ages,6.48,166,5669,9515,503,1,,,,,,"Production I.G, Xebec","Adventure, Cars, Shounen, Sports",95,1997
12979,Naruto SD: Rock Lee no Seishun Full-Power Ninden,NARUTO Spin-Off: Rock Lee & His Ninja Pals,,https://myanimelist.cdn-dena.com/images/anime/13/36475.jpg,TV,Manga,51,Finished Airing,FALSE,"Apr 3, 2012 to Mar 26, 2013","{'from': '2012-04-03', 'to': '2013-03-26'}",24 min. per ep.,PG-13 - Teens 13 or older,7.25,16390,2623,1767,40401,171,,Spring 2012,Tuesdays at 18:00 (JST),"TV Tokyo, Shueisha",Viz Media,Studio Pierrot,"Action, Comedy, Parody",24,2012
18677,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,"Yusibu: I couldnt become a hero, so I reluctantly decided to get a job.","Yu-sibu, Yusibu, Yuushibu",https://myanimelist.cdn-dena.com/images/anime/13/54389.jpg,TV,Light novel,12,Finished Airing,FALSE,"Oct 5, 2013 to Dec 21, 2013","{'from': '2013-10-05', 'to': '2013-12-21'}",24 min. per ep.,R+ - Mild Nudity,7.04,76450,3437,495,161469,310,The series adapts the first 3 volumes of Jun Sakyou&#039;s light novel series of the same title.,Fall 2013,Saturdays at 01:30 (JST),"Lantis, Kadokawa Shoten, Rakuonsha, KlockWorx, chara-ani.com, Docomo Anime Store, Fujimi Shobo",Sentai Filmworks,Asread,"Comedy, Romance, Ecchi, Fantasy",24,2013
34785,Tamashichi!,,Tama-Sichi,https://myanimelist.cdn-dena.com/images/anime/5/88295.jpg,ONA,Original,1,Finished Airing,FALSE,"Aug 6, 2015","{'from': '2015-08-06', 'to': '2015-08-06'}",3 min.,G - All Ages,5,25,12359,13787,62,0,,,,,,C2C,Slice of Life,3,2015
5233,Slayers Evolution-R,,"Slayers 5th Season, Slayers fifth Series",https://myanimelist.cdn-dena.com/images/anime/5/20938.jpg,TV,Light novel,13,Finished Airing,FALSE,"Jan 12, 2009 to Apr 6, 2009","{'from': '2009-01-12', 'to': '2009-04-06'}",24 min. per ep.,PG-13 - Teens 13 or older,7.5,11394,1652,2452,23416,38,,Winter 2009,Unknown,,"Funimation, NYAV Post",J.C.Staff,"Adventure, Comedy, Fantasy",24,2009
1769,Oh! Super Milk-chan,The Super Milk-Chan Show,,https://myanimelist.cdn-dena.com/images/anime/1/1769.jpg,TV,Original,12,Finished Airing,FALSE,"Jan 27, 2000 to Apr 13, 2000","{'from': '2000-01-27', 'to': '2000-04-13'}",21 min. per ep.,R - 17+ (violence & profanity),6.06,1428,7215,5707,3369,13,,Winter 2000,Thursdays at 18:30 (JST),Pioneer LDC,ADV Films,Studio Pierrot,"Action, Parody, Comedy, Sci-Fi",21,2000
24921,Aoki Hagane no Arpeggio: Ars Nova Cadenza,,"Aoki Hagane no Arpeggio: Ars Nova Movie 2, Arpeggio of Blue Steel: Ars Nova Movie 2, Gekijouban Aoki Hagane no Arpeggio",https://myanimelist.cdn-dena.com/images/anime/2/74665.jpg,Movie,Manga,1,Finished Airing,FALSE,"Oct 3, 2015","{'from': '2015-10-03', 'to': '2015-10-03'}",1 hr. 45 min.,PG-13 - Teens 13 or older,8.03,7175,514,2738,18925,100,,,,Sotsu,,SANZIGEN,"Action, Sci-Fi, Seinen",105,2015
1012,Sexy Commando Gaiden: Sugoiyo!! Masaru-san Specials,,"Sexy Commando Gaiden: Sugoiyo!! Masaru-san - Learn It in 2 Days, Sexy Commando Side Story: Amazing! Masaru",https://myanimelist.cdn-dena.com/images/anime/7/33729.jpg,Special,Manga,2,Finished Airing,FALSE,"Apr 2, 1998 to Apr 3, 1998","{'from': '1998-04-02', 'to': '1998-04-03'}",8 min. per ep.,R - 17+ (violence & profanity),6.57,612,5346,7908,1204,2,,,,"Bandai Visual, Magic Bus",,Madhouse,"Comedy, Martial Arts, School, Shounen",8,1998
5023,Ninpuu Kamui Gaiden,,"Kamui the Ninja: Stories Other Than the Legend, Kamui the Ninja",https://myanimelist.cdn-dena.com/images/anime/3/22957.jpg,TV,Manga,26,Finished Airing,FALSE,"Apr 6, 1969 to Sep 28, 1969","{'from': '1969-04-06', 'to': '1969-09-28'}",22 min. per ep.,R - 17+ (violence & profanity),6.95,135,3752,8407,933,7,,Spring 1969,Sundays at 18:30 (JST),Fuji TV,,Tele-Cartoon Japan,"Action, Adventure, Historical, Martial Arts, Samurai",22,1969
50,Aa! Megami-sama! (TV),Ah! My Goddess,Ah! My Goddess! (TV),https://myanimelist.cdn-dena.com/images/anime/2/17841.jpg,TV,Manga,24,Finished Airing,FALSE,"Jan 7, 2005 to Jul 8, 2005","{'from': '2005-01-07', 'to': '2005-07-08'}",24 min. per ep.,PG-13 - Teens 13 or older,7.43,57264,1881,769,112066,1011,,Winter 2005,Unknown,"Bandai Visual, TBS","Media Blasters, NYAV Post",AIC,"Comedy, Supernatural, Magic, Romance, Seinen",24,2005
3251,Hatara Kids Mai Ham Gumi,Master Hamsters,"Hatarakids Maiham Gumi, Hatara kids My ham Gumi, Master Hamsters",https://myanimelist.cdn-dena.com/images/anime/8/21232.jpg,TV,Original,50,Finished Airing,FALSE,"Oct 7, 2007 to Oct 5, 2008","{'from': '2007-10-07', 'to': '2008-10-05'}",25 min. per ep.,PG - Children,5.61,33,10360,10640,270,0,,Fall 2007,Unknown,TV Asahi,,Toei Animation,"Action, Kids",25,2007
17,Hungry Heart: Wild Striker,,,https://myanimelist.cdn-dena.com/images/anime/12/49655.jpg,TV,Manga,52,Finished Airing,FALSE,"Sep 11, 2002 to Sep 10, 2003","{'from': '2002-09-11', 'to': '2003-09-10'}",23 min. per ep.,PG-13 - Teens 13 or older,7.69,8885,1130,2967,16161,204,,Fall 2002,Wednesdays at Unknown,,,Nippon Animation,"Slice of Life, Comedy, Sports, Shounen",23,2002
22417,Quantum Leap,,m-flo - Quantum Leap,https://myanimelist.cdn-dena.com/images/anime/9/58651.jpg,Music,Music,1,Finished Airing,FALSE,"Jun 28, 2000","{'from': '2000-06-28', 'to': '2000-06-28'}",3 min.,PG-13 - Teens 13 or older,4.77,148,9227,10644,273,0,,,,Avex Entertainment,,Production I.G,"Action, Music",3,2000
32557,Zombie Clay Animation: I&#039;m Stuck!!,I&#039;m Stuck!!: Life of the Dead,,https://myanimelist.cdn-dena.com/images/anime/3/78154.jpg,ONA,Original,4,Finished Airing,FALSE,"Mar 2, 2014 to May 8, 2014","{'from': '2014-03-02', 'to': '2014-05-08'}",3 min. per ep.,R - 17+ (violence & profanity),4.16,43,12855,12105,143,0,,,,,,Studio Binzo,"Comedy, Horror",3,2014
35078,Mitsuboshi Colors,Mitsuboshi Colors,,https://myanimelist.cdn-dena.com/images/anime/5/89984.jpg,TV,Manga,12,Finished Airing,FALSE,"Jan 7, 2018 to Mar 25, 2018","{'from': '2018-01-07', 'to': '2018-03-25'}",23 min. per ep.,PG-13 - Teens 13 or older,7.52,11169,1579,1831,38349,150,,Winter 2018,Sundays at 22:30 (JST),"Frontier Works, Movic, AT-X, Grooove, Hakuhodo DY Music &amp; Pictures, Kadokawa Media House, Kadokawa",Sentai Filmworks,Silver Link.,"Slice of Life, Comedy, Shounen",23,2018
1416,Lupin III: Dead or Alive,Lupin III: Dead or Alive,Rupan Sansei: Dead or Alive,https://myanimelist.cdn-dena.com/images/anime/8/6854.jpg,Movie,Manga,1,Finished Airing,FALSE,"Apr 20, 1996","{'from': '1996-04-20', 'to': '1996-04-20'}",1 hr. 37 min.,PG-13 - Teens 13 or older,7.28,2488,2495,4647,5650,2,,,,"VAP, Tohokushinsha Film Corporation",Funimation,Tokyo Movie Shinsha,"Action, Adventure, Mystery, Comedy, Seinen",97,1996
9981,Phi Brain: Kami no Puzzle,Phi-Brain ~ Puzzle of God,Phi Φ Brain: Kami no Puzzle,https://myanimelist.cdn-dena.com/images/anime/12/34045.jpg,TV,Original,25,Finished Airing,FALSE,"Oct 2, 2011 to Apr 1, 2012","{'from': '2011-10-02', 'to': '2012-04-01'}",25 min. per ep.,PG-13 - Teens 13 or older,7.28,31034,2502,1061,78087,201,,Fall 2011,Unknown,NHK,Sentai Filmworks,Sunrise,"Action, Game, Mystery, Shounen",25,2011
1691,Kaze no Stigma,Kaze no Stigma,"Kaze no Seikon, Stigma of the Wind",https://myanimelist.cdn-dena.com/images/anime/12/23136.jpg,TV,Light novel,24,Finished Airing,FALSE,"Apr 13, 2007 to Sep 21, 2007","{'from': '2007-04-13', 'to': '2007-09-21'}",24 min. per ep.,PG-13 - Teens 13 or older,7.44,144743,1851,254,269967,1917,,Spring 2007,Fridays at 01:30 (JST),,Funimation,Gonzo,"Action, Magic, Romance, Fantasy, Shounen",24,2007
36309,Butlers: Chitose Momotose Monogatari,,Butlers x Battlers,https://myanimelist.cdn-dena.com/images/anime/1633/92012.jpg,TV,Original,12,Currently Airing,TRUE,"Apr 12, 2018 to ?","{'from': '2018-04-12', 'to': None}",23 min. per ep.,PG-13 - Teens 13 or older,5.75,1202,7899,3265,13305,31,,Spring 2018,Thursdays at 01:05 (JST),"Lantis, Kadokawa Shoten",,Silver Link.,"Comedy, School, Supernatural",23,2018
523,Tonari no Totoro,My Neighbor Totoro,My Neighbour Totoro,https://myanimelist.cdn-dena.com/images/anime/4/75923.jpg,Movie,Original,1,Finished Airing,FALSE,"Apr 16, 1988","{'from': '1988-04-16', 'to': '1988-04-16'}",1 hr. 26 min.,G - All Ages,8.45,262204,135,118,404788,4194,"In 1988, Tonari no Totoro won the Best Film and Ofuji Noburo awards in the Mainichi Film Awards, the Special Award in the 31st Blue Ribbon Awards, the Grand Prix in the Animage Anime Awards, and the Best Film and Reader&#039;s Choice Award: Best Japanese Film awards in the Kinema Junpo Awards.",,,Studio Fantasia,"Walt Disney Studios, GKIDS",Studio Ghibli,"Adventure, Comedy, Supernatural",86,1988
30851,Q Transformers: Saranaru Ninki Mono e no Michi,,Q Transformers 2nd Season,https://myanimelist.cdn-dena.com/images/anime/2/74246.jpg,TV,Other,13,Finished Airing,FALSE,"Jul 6, 2015 to Oct 1, 2015","{'from': '2015-07-06', 'to': '2015-10-01'}",3 min. per ep.,PG-13 - Teens 13 or older,5.72,72,7952,10268,337,0,,Summer 2015,Mondays at 18:55 (JST),,,DLE,"Slice of Life, Parody, Mecha",3,2015
6641,Tonari no 801-chan R,,,https://myanimelist.cdn-dena.com/images/anime/13/17047.jpg,OVA,4-koma manga,1,Finished Airing,FALSE,"Sep 10, 2009","{'from': '2009-09-10', 'to': '2009-09-10'}",1 min.,G - All Ages,5.93,1016,7511,6590,2270,0,,,,,,A-1 Pictures,"Comedy, Music",1,2009
37140,Gegege no Kitarou (2018),GeGeGe no Kitaro,Spooky Kitaro,https://myanimelist.cdn-dena.com/images/anime/1552/90621.jpg,TV,Manga,0,Currently Airing,TRUE,"Apr 1, 2018 to ?","{'from': '2018-04-01', 'to': None}",23 min.,G - All Ages,6.89,3033,3950,2878,17157,32,,Spring 2018,Sundays at 09:00 (JST),"Yomiko Advertising, Fuji TV",,Toei Animation,"Comedy, Demons, Supernatural, Shounen",23,2018
1942,Rocket Girls,,,https://myanimelist.cdn-dena.com/images/anime/2/79894.jpg,TV,Light novel,12,Finished Airing,FALSE,"Feb 22, 2007 to May 18, 2007","{'from': '2007-02-22', 'to': '2007-05-18'}",23 min. per ep.,PG-13 - Teens 13 or older,6.98,1996,3652,4648,5649,8,,Winter 2007,Fridays at 00:00 (JST),Happinet Pictures,Bandai Entertainment,Mook DLE,"Sci-Fi, Adventure, Space",23,2007
125,Futakoi,Twin Love,,https://myanimelist.cdn-dena.com/images/anime/1/125.jpg,TV,Original,13,Finished Airing,FALSE,"Oct 6, 2004 to Dec 29, 2004","{'from': '2004-10-06', 'to': '2004-12-29'}",24 min. per ep.,PG-13 - Teens 13 or older,6.59,12728,5247,2250,27009,18,,Fall 2004,Unknown,Lantis,,Telecom Animation Film,"Comedy, Romance, School",24,2004
31426,Urawa no Usagi-chan Special,,Urawa no Usagi-chan Episode 13,https://myanimelist.cdn-dena.com/images/anime/9/75928.jpg,Special,Original,1,Finished Airing,FALSE,"Oct 16, 2015","{'from': '2015-10-16', 'to': '2015-10-16'}",3 min.,PG - Children,5.29,427,8710,7732,1308,0,,,,,,A-Real,"Comedy, School, Slice of Life",3,2015
4196,Ikkitousen: Great Guardians,,,https://myanimelist.cdn-dena.com/images/anime/2/22922.jpg,TV,Manga,12,Finished Airing,FALSE,"Jun 11, 2008 to Aug 27, 2008","{'from': '2008-06-11', 'to': '2008-08-27'}",24 min. per ep.,R+ - Mild Nudity,6.9,20601,3916,1678,43866,78,,Summer 2008,Wednesdays at 09:30 (JST),"Genco, Media Factory, AT-X, Showgate, Toranoana, Zack Promotion",Funimation,Arms,"Action, Ecchi, Martial Arts, School, Super Power",24,2008
9810,Nyani ga Nyandaa Nyandaa Kamen,,Mighty Cat Masked Niyander,https://myanimelist.cdn-dena.com/images/anime/8/27206.jpg,TV,Picture book,83,Finished Airing,FALSE,"Feb 6, 2000 to Sep 30, 2001","{'from': '2000-02-06', 'to': '2001-09-30'}",25 min. per ep.,PG - Children,6.55,76,5420,10609,275,2,,Winter 2000,Sundays at 07:00 (JST),,,Sunrise,"Comedy, Kids",25,2000
